Task_ID,Task_Name,Priority,Deadline,Estimated_Time,Task_Type,Dependency,Employee_ID,Completion_Status,Urgency_Score,Days_Left,Normalized_Urgency,Dependency_Count,Status
2943,Meeting - Team Sync,3,11-12-2025,8,Meeting,"68,1597,2566",223,Complete,3,213,0.3,1,Complete
3090,Analysis - Code Refactoring,2,27-10-2025,7,Analysis,1106,297,Incomplete,10,168,1.0,0,Pending
368,Planning - Progress Review,1,03-07-2025,2,Planning,,200,Incomplete,1,52,0.1,0,Pending
73,Analysis - Database Migration,2,28-04-2025,4,Analysis,,173,Incomplete,4,0,0.4,1,Overdue
4149,Analysis - API Optimization,2,30-03-2026,7,Analysis,1734,141,Incomplete,5,322,0.5,2,Pending
3544,Review - Experiment Design,1,07-07-2025,2,Review,"785,2897,697",513,Incomplete,3,56,0.3,0,Pending
628,Planning - Progress Review,3,24-07-2025,3,Planning,"149,511,395",465,Incomplete,5,73,0.5,2,Pending
3847,Planning - Budget Report,2,03-04-2025,8,Planning,"3499,1085,3377",209,Incomplete,5,39,0.5,0,Overdue
4177,Meeting - Sprint Planning,3,02-02-2026,1,Meeting,,292,Incomplete,7,266,0.7,1,Pending
3960,Meeting - Retrospective,2,13-04-2025,1,Meeting,"3107,3499,3566",437,Incomplete,7,29,0.7,3,Overdue
78,Review - Thesis Chapter,3,21-04-2025,4,Review,,178,Incomplete,9,0,0.9,1,Overdue
4706,Review - Experiment Design,3,20-04-2025,1,Review,,111,Incomplete,1,22,0.1,2,Overdue
3247,Analysis - API Optimization,2,26-07-2025,4,Analysis,,166,Complete,2,75,0.2,0,Complete
3052,Meeting - Team Sync,2,23-07-2025,7,Meeting,,548,Incomplete,4,72,0.4,0,Pending
4215,Analysis - Database Migration,2,27-11-2025,2,Analysis,,182,Complete,4,199,0.4,3,Complete
286,Review - Experiment Design,2,01-07-2025,1,Review,"241,230",162,Complete,1,50,0.1,2,Complete
3930,Meeting - Retrospective,1,02-12-2025,7,Meeting,"1413,2947,194",483,Incomplete,7,204,0.7,0,Pending
1969,Analysis - Performance Tuning,2,23-09-2025,6,Analysis,"418,897",569,Incomplete,2,134,0.2,3,Pending
2675,Meeting - Client Call,3,09-06-2025,6,Meeting,"1492,2229",385,Incomplete,1,28,0.1,0,Pending
3262,Analysis - Performance Tuning,1,28-07-2025,4,Analysis,926,227,Incomplete,7,77,0.7,2,Pending
3137,Planning - Roadmap,2,10-04-2025,2,Planning,"2638,1411",357,Incomplete,8,32,0.8,2,Overdue
1215,Analysis - Code Refactoring,3,09-05-2025,4,Analysis,"972,195,1204",538,Incomplete,6,3,0.6,1,Overdue
1876,Meeting - Sprint Planning,2,14-10-2025,4,Meeting,"769,952",302,Incomplete,2,155,0.2,1,Pending
2948,Review - Experiment Design,2,14-05-2025,1,Review,476,598,Incomplete,5,2,0.5,0,Pending
2697,Review - Experiment Design,1,11-05-2025,2,Review,606,152,Incomplete,10,1,1.0,3,Overdue
3197,Review - Thesis Chapter,3,23-11-2025,7,Review,"2257,3073",520,Incomplete,10,195,1.0,1,Pending
4050,Review - Thesis Chapter,3,03-06-2025,4,Review,"210,2023,1060",142,Complete,9,22,0.9,2,Complete
1338,Review - Documentation,2,28-10-2025,1,Review,"628,306",287,Incomplete,3,169,0.3,1,Pending
1848,Planning - Budget Report,3,20-06-2025,5,Planning,,276,Incomplete,8,39,0.8,3,Pending
4902,Planning - Budget Report,2,02-02-2026,2,Planning,"4510,4361",200,Complete,3,266,0.3,0,Complete
3369,Planning - Budget Report,1,28-05-2025,6,Planning,"615,39,2349",120,Incomplete,1,16,0.1,0,Pending
2388,Analysis - API Optimization,2,28-10-2025,7,Analysis,"1032,2383",164,Incomplete,3,169,0.3,3,Pending
282,Meeting - Client Call,1,24-11-2025,2,Meeting,"60,190",516,Complete,2,196,0.2,0,Complete
4104,Review - Experiment Design,1,05-06-2025,6,Review,,362,Incomplete,3,24,0.3,3,Pending
2379,Meeting - Team Sync,2,02-03-2026,6,Meeting,1013,237,Incomplete,5,294,0.5,3,Pending
367,Meeting - Retrospective,3,26-06-2025,4,Meeting,,181,Incomplete,1,45,0.1,1,Pending
1320,Meeting - Client Call,1,02-02-2026,5,Meeting,"351,31,961",431,Incomplete,5,266,0.5,1,Pending
3684,Meeting - Client Call,3,01-01-2026,2,Meeting,"2294,1540",437,Incomplete,2,234,0.2,1,Pending
1302,Planning - Progress Review,1,01-11-2025,5,Planning,"570,353,361",317,Incomplete,4,173,0.4,1,Pending
2338,Analysis - Code Refactoring,1,01-03-2026,4,Analysis,,167,Incomplete,6,293,0.6,2,Pending
4195,Meeting - Sprint Planning,3,16-10-2025,4,Meeting,1184,168,Complete,9,157,0.9,2,Complete
161,Analysis - API Optimization,2,06-08-2025,1,Analysis,"131,109,64",140,Complete,1,86,0.1,1,Complete
1679,Planning - Budget Report,2,21-01-2026,7,Planning,439,287,Incomplete,6,254,0.6,2,Pending
111,Planning - Progress Review,1,18-01-2026,5,Planning,"84,20",119,Complete,2,251,0.2,2,Complete
1451,Planning - Resource Allocation,2,18-08-2025,6,Planning,"370,737",173,Complete,7,98,0.7,1,Complete
3882,Review - Experiment Design,1,22-07-2025,3,Review,"279,3710",272,Incomplete,6,71,0.6,3,Pending
328,Meeting - Team Sync,1,07-04-2025,6,Meeting,"208,246",352,Incomplete,1,35,0.1,2,Overdue
4559,Planning - Progress Review,1,29-05-2025,4,Planning,"3464,2001",329,Incomplete,7,17,0.7,0,Pending
4251,Meeting - Team Sync,1,28-12-2025,7,Meeting,"459,4008",534,Incomplete,5,230,0.5,2,Pending
4471,Planning - Progress Review,2,14-09-2025,1,Planning,"2892,620,2269",154,Incomplete,8,125,0.8,2,Pending
4639,Review - Experiment Design,1,26-03-2026,6,Review,,426,Incomplete,7,318,0.7,1,Pending
42,Review - Research Paper,3,21-04-2025,3,Review,,142,Incomplete,3,0,0.3,1,Overdue
1445,Review - Documentation,1,19-05-2025,6,Review,966,416,Incomplete,3,7,0.3,2,Pending
3482,Analysis - Code Refactoring,3,28-01-2026,4,Analysis,,546,Incomplete,7,261,0.7,0,Pending
1504,Planning - Roadmap,2,08-10-2025,7,Planning,"601,723,879",322,Incomplete,2,149,0.2,0,Pending
3108,Planning - Resource Allocation,1,19-02-2026,6,Planning,,410,Incomplete,8,283,0.8,2,Pending
1563,Meeting - Client Call,2,12-04-2025,2,Meeting,"1187,308,469",112,Incomplete,4,30,0.4,3,Overdue
1753,Review - Research Paper,2,19-10-2025,2,Review,1320,468,Complete,1,160,0.1,3,Complete
1520,Planning - Budget Report,2,23-01-2026,6,Planning,1511,381,Incomplete,3,256,0.3,2,Pending
623,Analysis - API Optimization,1,16-03-2026,8,Analysis,"408,324",166,Incomplete,2,308,0.2,3,Pending
4717,Meeting - Retrospective,2,10-12-2025,3,Meeting,"3598,1603,3440",240,Complete,6,212,0.6,2,Complete
1249,Analysis - Database Migration,2,01-01-2026,8,Analysis,"81,858,795",242,Incomplete,8,234,0.8,3,Pending
1644,Planning - Roadmap,3,09-10-2025,7,Planning,"455,921",453,Complete,8,150,0.8,2,Complete
2702,Analysis - API Optimization,2,06-07-2025,4,Analysis,,108,Complete,2,55,0.2,3,Complete
4983,Analysis - Code Refactoring,2,01-07-2025,6,Analysis,,569,Incomplete,3,50,0.3,1,Pending
3833,Review - Research Paper,2,06-03-2026,5,Review,"2756,955",260,Complete,10,298,1.0,1,Complete
2627,Review - Research Paper,1,30-04-2025,2,Review,"833,9,1527",379,Incomplete,3,12,0.3,1,Overdue
3250,Meeting - Sprint Planning,2,14-03-2026,7,Meeting,,230,Incomplete,9,306,0.9,1,Pending
800,Planning - Progress Review,3,12-07-2025,8,Planning,239,183,Complete,3,61,0.3,3,Complete
771,Analysis - Code Refactoring,2,01-03-2026,7,Analysis,,111,Incomplete,10,293,1.0,1,Pending
2273,Analysis - API Optimization,2,24-10-2025,7,Analysis,,178,Incomplete,7,165,0.7,2,Pending
3776,Planning - Budget Report,2,18-07-2025,4,Planning,,238,Incomplete,10,67,1.0,0,Pending
376,Meeting - Client Call,3,15-03-2026,3,Meeting,,464,Incomplete,5,307,0.5,0,Pending
4519,Review - Thesis Chapter,2,24-10-2025,4,Review,,213,Complete,2,165,0.2,0,Complete
785,Review - Experiment Design,1,20-12-2025,6,Review,"685,704,210",351,Complete,7,222,0.7,2,Complete
181,Meeting - Team Sync,3,14-01-2026,3,Meeting,178,234,Complete,4,247,0.4,2,Complete
862,Planning - Progress Review,2,06-03-2026,2,Planning,355,145,Incomplete,1,298,0.1,0,Pending
2696,Review - Thesis Chapter,2,15-10-2025,5,Review,1294,293,Incomplete,1,156,0.1,1,Pending
3501,Review - Experiment Design,2,11-12-2025,6,Review,,492,Incomplete,5,213,0.5,3,Pending
3123,Analysis - Performance Tuning,3,20-06-2025,6,Analysis,,554,Incomplete,2,39,0.2,0,Pending
2444,Analysis - API Optimization,3,15-05-2025,2,Analysis,517,522,Incomplete,5,3,0.5,3,Pending
1616,Planning - Roadmap,1,02-11-2025,2,Planning,"1100,852",229,Complete,8,174,0.8,3,Complete
2506,Analysis - Performance Tuning,1,11-11-2025,3,Analysis,"1090,1296",140,Incomplete,5,183,0.5,1,Pending
4208,Analysis - Database Migration,2,25-10-2025,7,Analysis,"3304,430",173,Incomplete,7,166,0.7,2,Pending
4341,Analysis - Code Refactoring,1,29-08-2025,4,Analysis,"3843,521",568,Incomplete,3,109,0.3,1,Pending
357,Review - Documentation,1,13-02-2026,3,Review,,265,Incomplete,4,277,0.4,3,Pending
725,Meeting - Team Sync,1,23-05-2025,5,Meeting,232,413,Complete,1,11,0.1,3,Complete
4006,Planning - Roadmap,2,04-08-2025,1,Planning,,313,Incomplete,8,84,0.8,2,Pending
306,Meeting - Team Sync,1,12-01-2026,2,Meeting,,360,Complete,1,245,0.1,0,Complete
795,Planning - Progress Review,2,20-12-2025,4,Planning,"542,313,6",274,Incomplete,5,222,0.5,0,Pending
3611,Analysis - Code Refactoring,1,26-02-2026,5,Analysis,"369,14",435,Incomplete,8,290,0.8,0,Pending
3078,Review - Experiment Design,1,21-08-2025,7,Review,,204,Incomplete,4,101,0.4,1,Pending
1985,Planning - Progress Review,2,01-06-2025,5,Planning,,165,Incomplete,1,20,0.1,0,Pending
4520,Analysis - Database Migration,2,12-02-2026,7,Analysis,,539,Complete,1,276,0.1,2,Complete
3709,Analysis - Database Migration,3,11-09-2025,3,Analysis,"1693,916,772",117,Incomplete,8,122,0.8,0,Pending
211,Review - Experiment Design,1,07-11-2025,8,Review,121,295,Incomplete,5,179,0.5,0,Pending
4936,Review - Thesis Chapter,1,06-09-2025,1,Review,"1011,611,2544",528,Complete,4,117,0.4,3,Complete
3968,Analysis - API Optimization,3,05-11-2025,1,Analysis,"3673,2590",477,Incomplete,6,177,0.6,1,Pending
3794,Analysis - Database Migration,2,02-04-2025,1,Analysis,,181,Incomplete,4,40,0.4,2,Overdue
716,Planning - Roadmap,1,09-04-2025,4,Planning,"302,526",111,Incomplete,9,33,0.9,2,Overdue
2515,Planning - Progress Review,2,23-02-2026,5,Planning,1024,347,Incomplete,5,287,0.5,0,Pending
759,Review - Research Paper,1,01-03-2026,3,Review,358,517,Incomplete,2,293,0.2,2,Pending
3555,Planning - Budget Report,3,05-01-2026,2,Planning,,458,Complete,3,238,0.3,1,Complete
1464,Planning - Progress Review,2,05-12-2025,3,Planning,"775,1231",534,Complete,6,207,0.6,0,Complete
512,Analysis - Code Refactoring,2,26-07-2025,2,Analysis,"435,147,433",416,Incomplete,1,75,0.1,2,Pending
3340,Meeting - Retrospective,3,10-11-2025,7,Meeting,2047,448,Incomplete,8,182,0.8,2,Pending
526,Planning - Resource Allocation,1,24-09-2025,1,Planning,"271,278",165,Complete,7,135,0.7,1,Complete
4086,Analysis - Database Migration,3,28-08-2025,3,Analysis,"3603,3803",194,Incomplete,8,108,0.8,2,Pending
576,Meeting - Client Call,3,02-12-2025,1,Meeting,"22,246,48",221,Incomplete,6,204,0.6,3,Pending
760,Analysis - API Optimization,3,20-04-2025,7,Analysis,,355,Incomplete,7,22,0.7,1,Overdue
1220,Planning - Resource Allocation,1,18-01-2026,8,Planning,12,406,Incomplete,5,251,0.5,1,Pending
3000,Review - Thesis Chapter,3,14-10-2025,8,Review,235,118,Incomplete,3,155,0.3,2,Pending
3712,Meeting - Team Sync,2,27-08-2025,3,Meeting,"3346,3231",224,Incomplete,5,107,0.5,2,Pending
2076,Meeting - Client Call,3,28-08-2025,8,Meeting,,350,Complete,1,108,0.1,3,Complete
2622,Analysis - API Optimization,3,18-02-2026,8,Analysis,"117,814,2218",311,Complete,9,282,0.9,0,Complete
932,Meeting - Client Call,2,01-03-2026,6,Meeting,,335,Incomplete,2,293,0.2,0,Pending
1317,Review - Thesis Chapter,2,24-07-2025,2,Review,"259,404,32",243,Incomplete,9,73,0.9,0,Pending
4808,Meeting - Sprint Planning,2,29-01-2026,6,Meeting,"1040,3919,3532",372,Incomplete,4,262,0.4,0,Pending
4521,Analysis - API Optimization,3,19-03-2026,5,Analysis,2939,408,Incomplete,2,311,0.2,2,Pending
4496,Analysis - Database Migration,3,26-03-2026,8,Analysis,"3189,1498,2396",241,Incomplete,6,318,0.6,3,Pending
2964,Planning - Budget Report,1,08-01-2026,1,Planning,,588,Complete,7,241,0.7,0,Complete
2246,Planning - Progress Review,2,17-12-2025,8,Planning,"431,53,1596",331,Incomplete,9,219,0.9,3,Pending
2324,Planning - Roadmap,2,12-08-2025,1,Planning,"1538,2000",325,Incomplete,1,92,0.1,1,Pending
2187,Meeting - Retrospective,1,30-01-2026,4,Meeting,,593,Incomplete,10,263,1.0,2,Pending
4298,Planning - Budget Report,2,04-02-2026,4,Planning,,233,Incomplete,6,268,0.6,2,Pending
4396,Review - Research Paper,3,18-05-2025,7,Review,,201,Incomplete,10,6,1.0,2,Pending
2217,Planning - Progress Review,3,26-09-2025,4,Planning,"1965,1440,160",128,Incomplete,3,137,0.3,3,Pending
3671,Analysis - API Optimization,1,30-05-2025,2,Analysis,1070,583,Incomplete,9,18,0.9,3,Pending
1062,Analysis - Performance Tuning,3,22-10-2025,3,Analysis,304,195,Incomplete,4,163,0.4,3,Pending
1485,Planning - Resource Allocation,2,10-03-2026,5,Planning,,239,Incomplete,3,302,0.3,2,Pending
535,Planning - Resource Allocation,3,11-03-2026,2,Planning,368,137,Incomplete,9,303,0.9,1,Pending
3102,Meeting - Client Call,2,04-02-2026,6,Meeting,1605,105,Incomplete,7,268,0.7,0,Pending
2132,Review - Experiment Design,3,05-10-2025,8,Review,,135,Complete,10,146,1.0,2,Complete
1354,Planning - Resource Allocation,2,27-02-2026,8,Planning,"1052,811,208",185,Complete,2,291,0.2,1,Complete
3541,Review - Thesis Chapter,3,13-10-2025,5,Review,"951,979",378,Complete,1,154,0.1,2,Complete
1898,Analysis - Code Refactoring,2,10-05-2025,6,Analysis,,149,Incomplete,8,2,0.8,2,Overdue
4848,Planning - Resource Allocation,1,23-07-2025,5,Planning,"2522,4003,250",509,Incomplete,1,72,0.1,2,Pending
3952,Meeting - Team Sync,1,13-07-2025,4,Meeting,"929,3855,512",458,Incomplete,6,62,0.6,0,Pending
3191,Review - Experiment Design,1,21-09-2025,1,Review,,559,Complete,5,132,0.5,1,Complete
3100,Meeting - Sprint Planning,1,18-01-2026,7,Meeting,1450,526,Incomplete,8,251,0.8,3,Pending
3615,Review - Research Paper,2,24-04-2025,7,Review,"593,450",435,Incomplete,6,18,0.6,1,Overdue
4460,Review - Research Paper,3,07-06-2025,7,Review,"3335,949",147,Complete,6,26,0.6,2,Complete
3144,Analysis - Performance Tuning,3,02-03-2026,1,Analysis,"2104,2910,2815",419,Incomplete,7,294,0.7,0,Pending
3900,Review - Experiment Design,1,19-06-2025,2,Review,,116,Complete,8,38,0.8,2,Complete
2535,Review - Documentation,2,16-07-2025,6,Review,160,523,Incomplete,10,65,1.0,0,Pending
2358,Meeting - Sprint Planning,2,25-03-2026,6,Meeting,969,393,Incomplete,2,317,0.2,0,Pending
233,Meeting - Client Call,1,21-03-2026,3,Meeting,"44,212",108,Incomplete,10,313,1.0,3,Pending
4974,Analysis - API Optimization,3,23-07-2025,8,Analysis,4970,521,Complete,9,72,0.9,0,Complete
1513,Planning - Roadmap,1,16-06-2025,6,Planning,"360,167,220",182,Incomplete,10,35,1.0,3,Pending
4297,Review - Research Paper,1,25-02-2026,2,Review,"3034,884,3078",325,Incomplete,5,289,0.5,3,Pending
4216,Meeting - Retrospective,2,03-01-2026,3,Meeting,1812,147,Complete,7,236,0.7,2,Complete
2660,Meeting - Client Call,1,04-01-2026,2,Meeting,2158,395,Incomplete,2,237,0.2,3,Pending
4635,Analysis - Database Migration,1,30-08-2025,8,Analysis,"3943,2047,949",133,Complete,1,110,0.1,1,Complete
3664,Planning - Budget Report,1,13-04-2025,4,Planning,"2866,2488",122,Incomplete,10,29,1.0,0,Overdue
741,Analysis - Code Refactoring,1,30-11-2025,4,Analysis,,177,Incomplete,7,202,0.7,0,Pending
4673,Analysis - Code Refactoring,3,24-03-2026,8,Analysis,"384,398,4055",412,Incomplete,7,316,0.7,0,Pending
3328,Review - Documentation,1,23-12-2025,3,Review,1018,101,Incomplete,7,225,0.7,1,Pending
3545,Meeting - Retrospective,3,15-08-2025,1,Meeting,"1105,248",247,Incomplete,8,95,0.8,0,Pending
3980,Review - Experiment Design,2,22-10-2025,6,Review,"2848,1453,478",544,Complete,6,163,0.6,0,Complete
4098,Review - Research Paper,1,15-12-2025,6,Review,,167,Incomplete,8,217,0.8,0,Pending
4486,Planning - Resource Allocation,1,29-12-2025,1,Planning,"3027,3740,2050",204,Incomplete,1,231,0.1,2,Pending
2414,Analysis - Database Migration,1,12-07-2025,3,Analysis,,599,Complete,8,61,0.8,3,Complete
2347,Meeting - Sprint Planning,2,19-03-2026,1,Meeting,"798,1175,1126",583,Incomplete,2,311,0.2,0,Pending
4772,Review - Experiment Design,1,26-12-2025,1,Review,"4087,2554,474",117,Incomplete,10,228,1.0,2,Pending
2417,Review - Documentation,2,01-03-2026,8,Review,1647,405,Incomplete,1,293,0.1,3,Pending
4782,Meeting - Team Sync,2,20-11-2025,7,Meeting,"1928,3370",576,Incomplete,8,192,0.8,1,Pending
2424,Analysis - Database Migration,3,19-06-2025,7,Analysis,917,105,Incomplete,6,38,0.6,2,Pending
4681,Review - Thesis Chapter,2,26-04-2025,5,Review,2087,347,Incomplete,6,16,0.6,3,Overdue
4300,Planning - Budget Report,3,11-02-2026,1,Planning,,396,Incomplete,8,275,0.8,0,Pending
64,Planning - Team Meeting,2,24-04-2025,5,Planning,,164,Incomplete,5,0,0.5,1,Overdue
3518,Review - Thesis Chapter,3,23-04-2025,8,Review,1072,318,Incomplete,9,19,0.9,2,Overdue
774,Analysis - Performance Tuning,2,11-04-2025,6,Analysis,544,348,Incomplete,3,31,0.3,0,Overdue
2482,Meeting - Sprint Planning,2,19-12-2025,2,Meeting,,262,Incomplete,4,221,0.4,3,Pending
2416,Meeting - Team Sync,2,09-07-2025,7,Meeting,"1262,1045",504,Complete,9,58,0.9,0,Complete
801,Planning - Budget Report,1,13-02-2026,3,Planning,65,221,Complete,3,277,0.3,3,Complete
1406,Planning - Roadmap,1,15-03-2026,7,Planning,"688,49",536,Incomplete,3,307,0.3,2,Pending
3748,Analysis - Database Migration,1,25-11-2025,5,Analysis,"1080,1950",539,Complete,4,197,0.4,2,Complete
4190,Planning - Resource Allocation,1,20-04-2025,7,Planning,"3864,2081,4068",587,Incomplete,7,22,0.7,3,Overdue
1149,Analysis - API Optimization,3,20-10-2025,7,Analysis,277,126,Incomplete,9,161,0.9,3,Pending
2539,Review - Documentation,3,15-07-2025,3,Review,"2325,611",519,Incomplete,8,64,0.8,2,Pending
695,Review - Research Paper,2,07-07-2025,7,Review,"301,258,540",259,Incomplete,2,56,0.2,0,Pending
4975,Meeting - Sprint Planning,1,08-01-2026,3,Meeting,"1513,2252,370",363,Incomplete,2,241,0.2,1,Pending
4597,Analysis - Database Migration,2,31-03-2026,6,Analysis,,336,Incomplete,3,323,0.3,0,Pending
1517,Analysis - API Optimization,2,12-06-2025,8,Analysis,"802,902",265,Incomplete,3,31,0.3,2,Pending
4578,Planning - Roadmap,2,16-03-2026,7,Planning,"1572,2955,760",168,Complete,9,308,0.9,0,Complete
4969,Analysis - API Optimization,2,12-12-2025,5,Analysis,,519,Incomplete,7,214,0.7,0,Pending
1636,Meeting - Retrospective,3,15-05-2025,3,Meeting,"1145,567,774",510,Complete,6,3,0.6,0,Complete
1640,Meeting - Retrospective,3,09-10-2025,4,Meeting,"557,1061",440,Incomplete,2,150,0.2,3,Pending
973,Meeting - Sprint Planning,2,20-02-2026,6,Meeting,"673,41,296",350,Incomplete,7,284,0.7,0,Pending
3851,Analysis - Database Migration,3,25-05-2025,5,Analysis,"746,435",228,Complete,4,13,0.4,1,Complete
1502,Review - Thesis Chapter,1,24-05-2025,3,Review,,590,Incomplete,8,12,0.8,3,Pending
2833,Review - Thesis Chapter,3,13-05-2025,6,Review,"1167,1758,2179",224,Complete,10,1,1.0,1,Complete
4175,Review - Documentation,2,29-08-2025,6,Review,378,407,Incomplete,2,109,0.2,3,Pending
1349,Planning - Budget Report,1,05-07-2025,1,Planning,561,147,Incomplete,4,54,0.4,0,Pending
2788,Meeting - Retrospective,1,01-12-2025,5,Meeting,,117,Complete,1,203,0.1,3,Complete
2507,Review - Thesis Chapter,3,25-04-2025,1,Review,"960,395,2363",420,Incomplete,7,17,0.7,1,Overdue
4618,Meeting - Client Call,2,10-03-2026,3,Meeting,"4390,3821",294,Complete,2,302,0.2,0,Complete
3551,Review - Thesis Chapter,3,19-08-2025,4,Review,,307,Incomplete,1,99,0.1,2,Pending
2185,Planning - Resource Allocation,1,03-03-2026,6,Planning,"1749,2176",281,Complete,7,295,0.7,1,Complete
86,Review - Experiment Design,1,21-04-2025,2,Review,,186,Complete,7,0,0.7,1,Overdue
4268,Analysis - Performance Tuning,1,19-06-2025,5,Analysis,"1462,189",500,Incomplete,8,38,0.8,3,Pending
344,Meeting - Retrospective,1,28-03-2026,2,Meeting,62,538,Incomplete,2,320,0.2,2,Pending
1970,Planning - Roadmap,2,06-07-2025,1,Planning,"7,145,1108",248,Complete,6,55,0.6,0,Complete
3111,Meeting - Sprint Planning,2,07-12-2025,4,Meeting,"2564,799,520",304,Complete,6,209,0.6,0,Complete
2625,Planning - Roadmap,1,06-02-2026,8,Planning,"1371,719,147",533,Complete,9,270,0.9,0,Complete
25,Analysis - Code Refactoring,2,28-04-2025,1,Analysis,,125,Incomplete,6,0,0.6,1,Overdue
3033,Planning - Roadmap,1,15-12-2025,1,Planning,,403,Incomplete,10,217,1.0,1,Pending
4811,Planning - Roadmap,3,16-02-2026,1,Planning,881,436,Complete,5,280,0.5,0,Complete
3080,Planning - Progress Review,1,30-04-2025,4,Planning,"1801,1078",540,Incomplete,6,12,0.6,0,Overdue
3499,Analysis - Code Refactoring,2,26-01-2026,1,Analysis,,250,Complete,3,259,0.3,0,Complete
4744,Planning - Progress Review,2,04-07-2025,2,Planning,2088,561,Complete,7,53,0.7,2,Complete
4044,Analysis - API Optimization,1,27-04-2025,4,Analysis,"848,3998",580,Incomplete,9,15,0.9,0,Overdue
459,Analysis - Performance Tuning,1,24-10-2025,2,Analysis,,287,Incomplete,1,165,0.1,1,Pending
4962,Analysis - Performance Tuning,2,17-06-2025,8,Analysis,"722,3942,4287",384,Incomplete,10,36,1.0,1,Pending
